db,model_id,temperature,n_shots,n_attempts,agentic,elapsed_time,consistencies,accuracy_score,precision_score,recall_score,f1_score,specificity_score,balanced_accuracy_score
MIMIC-IV,mistral.mixtral-8x7b-instruct-v0:1,0.2,8,1,False,42.07,,0.177,0.062,1.0,0.117,0.142,0.571
MIMIC-IV,mistral.mixtral-8x7b-instruct-v0:1,0.2,5,1,False,39.538,,0.253,0.067,1.0,0.125,0.221,0.611
MIMIC-IV,mistral.mixtral-8x7b-instruct-v0:1,0.2,4,1,False,41.638,,0.338,0.071,1.0,0.132,0.311,0.655
MIMIC-IV,mistral.mixtral-8x7b-instruct-v0:1,0.2,2,1,False,37.1,,0.444,0.073,1.0,0.137,0.421,0.711
MIMIC-IV,mistral.mixtral-8x7b-instruct-v0:1,0.2,1,1,False,36.257,,0.47,0.086,1.0,0.158,0.447,0.724
MIMIC-IV,mistral.mixtral-8x7b-instruct-v0:1,0.2,0,1,False,34.945,,0.747,0.143,1.0,0.25,0.737,0.868
MIMIC-IV,gpt-3.5-turbo,0.2,10,1,False,76.776,,0.04,0.04,1.0,0.078,0.0,0.5
MIMIC-IV,gpt-3.5-turbo,0.2,8,1,False,75.847,,0.04,0.04,1.0,0.078,0.0,0.5
MIMIC-IV,gpt-3.5-turbo,0.2,5,1,False,75.41,,0.04,0.04,1.0,0.078,0.0,0.5
MIMIC-IV,gpt-3.5-turbo,0.2,4,1,False,76.839,,0.04,0.04,1.0,0.078,0.0,0.5
MIMIC-IV,gpt-3.5-turbo,0.2,2,1,False,78.073,,0.045,0.041,1.0,0.078,0.005,0.503
MIMIC-IV,gpt-3.5-turbo,0.2,1,1,False,72.674,,0.066,0.041,1.0,0.08,0.026,0.513
MIMIC-IV,gpt-3.5-turbo,0.2,0,1,False,74.536,,0.04,0.04,1.0,0.078,0.0,0.5
MIMIC-IV,gpt-4o,0.2,10,1,False,76.285,,0.995,0.889,1.0,0.941,0.995,0.997
MIMIC-IV,gpt-4o,0.2,8,1,False,74.638,,0.995,0.889,1.0,0.941,0.995,0.997
MIMIC-IV,gpt-4o,0.2,5,1,False,73.781,,0.995,0.889,1.0,0.941,0.995,0.997
MIMIC-IV,gpt-4o,0.2,4,1,False,78.44,,0.995,0.889,1.0,0.941,0.995,0.997
MIMIC-IV,gpt-4o,0.2,2,1,False,84.503,,0.995,0.889,1.0,0.941,0.995,0.997
MIMIC-IV,gpt-4o,0.2,1,1,False,71.305,,0.99,0.8,1.0,0.889,0.989,0.995
MIMIC-IV,gpt-4o,0.2,0,1,False,75.414,,0.985,0.727,1.0,0.842,0.984,0.992
eICU-CRD,anthropic.claude-3-5-sonnet-20240620-v1:0,0.2,10,1,False,181.057,,0.995,0.889,1.0,0.941,0.995,0.997
eICU-CRD,anthropic.claude-3-5-sonnet-20240620-v1:0,0.2,8,1,False,239.899,,0.995,0.889,1.0,0.941,0.995,0.997
eICU-CRD,anthropic.claude-3-5-sonnet-20240620-v1:0,0.2,5,1,False,240.22,,0.995,0.889,1.0,0.941,0.995,0.997
eICU-CRD,anthropic.claude-3-5-sonnet-20240620-v1:0,0.2,4,1,False,239.832,,0.995,0.889,1.0,0.941,0.995,0.997
eICU-CRD,anthropic.claude-3-5-sonnet-20240620-v1:0,0.2,2,1,False,241.324,,0.995,0.889,1.0,0.941,0.995,0.997
eICU-CRD,anthropic.claude-3-5-sonnet-20240620-v1:0,0.2,1,1,False,239.979,,0.995,0.889,1.0,0.941,0.995,0.997
eICU-CRD,anthropic.claude-3-5-sonnet-20240620-v1:0,0.2,0,1,False,238.688,,0.995,0.889,1.0,0.941,0.995,0.997
eICU-CRD,meta.llama3-70b-instruct-v1:0,0.2,10,1,False,62.211,,0.975,0.615,1.0,0.762,0.974,0.987
eICU-CRD,meta.llama3-70b-instruct-v1:0,0.2,8,1,False,60.882,,0.98,0.667,1.0,0.8,0.979,0.99
eICU-CRD,meta.llama3-70b-instruct-v1:0,0.2,5,1,False,58.047,,0.955,0.471,1.0,0.64,0.953,0.977
eICU-CRD,meta.llama3-70b-instruct-v1:0,0.2,4,1,False,60.243,,0.95,0.444,1.0,0.615,0.948,0.974
eICU-CRD,meta.llama3-70b-instruct-v1:0,0.2,2,1,False,59.807,,0.92,0.333,1.0,0.5,0.917,0.958
eICU-CRD,meta.llama3-70b-instruct-v1:0,0.2,1,1,False,58.744,,0.94,0.4,1.0,0.571,0.938,0.969
eICU-CRD,meta.llama3-70b-instruct-v1:0,0.2,0,1,False,56.438,,0.785,0.157,1.0,0.271,0.776,0.888
eICU-CRD,mistral.mixtral-8x7b-instruct-v0:1,0.2,10,1,False,41.378,,0.135,0.046,1.0,0.088,0.099,0.549
eICU-CRD,mistral.mixtral-8x7b-instruct-v0:1,0.2,8,1,False,39.037,,0.105,0.048,1.0,0.091,0.068,0.534
eICU-CRD,mistral.mixtral-8x7b-instruct-v0:1,0.2,5,1,False,38.61,,0.185,0.052,1.0,0.098,0.151,0.576
eICU-CRD,mistral.mixtral-8x7b-instruct-v0:1,0.2,4,1,False,37.06,,0.35,0.061,1.0,0.115,0.323,0.661
eICU-CRD,mistral.mixtral-8x7b-instruct-v0:1,0.2,2,1,False,37.391,,0.285,0.054,1.0,0.103,0.255,0.628
eICU-CRD,mistral.mixtral-8x7b-instruct-v0:1,0.2,1,1,False,39.579,,0.28,0.058,1.0,0.11,0.25,0.625
eICU-CRD,mistral.mixtral-8x7b-instruct-v0:1,0.2,0,1,False,36.275,,0.605,0.095,1.0,0.174,0.589,0.794
eICU-CRD,gpt-3.5-turbo,0.2,10,1,False,76.095,,0.04,0.04,1.0,0.077,0.0,0.5
eICU-CRD,gpt-3.5-turbo,0.2,8,1,False,76.702,,0.04,0.04,1.0,0.077,0.0,0.5
eICU-CRD,gpt-3.5-turbo,0.2,5,1,False,75.771,,0.045,0.04,1.0,0.077,0.005,0.503
eICU-CRD,gpt-3.5-turbo,0.2,4,1,False,73.254,,0.065,0.041,1.0,0.079,0.026,0.513
eICU-CRD,gpt-3.5-turbo,0.2,2,1,False,77.106,,0.04,0.04,1.0,0.077,0.0,0.5
eICU-CRD,gpt-3.5-turbo,0.2,1,1,False,75.99,,0.055,0.041,1.0,0.078,0.016,0.508
eICU-CRD,gpt-3.5-turbo,0.2,0,1,False,76.96,,0.04,0.04,1.0,0.077,0.0,0.5
eICU-CRD,gpt-4o,0.2,10,1,False,78.877,,0.995,0.889,1.0,0.941,0.995,0.997
eICU-CRD,gpt-4o,0.2,8,1,False,71.832,,0.995,0.889,1.0,0.941,0.995,0.997
eICU-CRD,gpt-4o,0.2,5,1,False,76.017,,0.995,0.889,1.0,0.941,0.995,0.997
eICU-CRD,gpt-4o,0.2,4,1,False,74.192,,0.995,0.889,1.0,0.941,0.995,0.997
eICU-CRD,gpt-4o,0.2,2,1,False,83.307,,0.995,0.889,1.0,0.941,0.995,0.997
eICU-CRD,gpt-4o,0.2,1,1,False,80.582,,0.995,0.889,1.0,0.941,0.995,0.997
eICU-CRD,gpt-4o,0.2,0,1,False,79.328,,0.995,0.889,1.0,0.941,0.995,0.997
